ts_code,entry_date,market_regime,predicted_relative_return,return_model_score,horizon_sessions,healthcare_benchmark,model
688410.SH,2026-07-20,医疗独立行情,0.006878767915096327,75.16129032258064,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688428.SH,2026-07-20,医疗独立行情,-0.006333879912375436,30.967741935483872,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688443.SH,2026-07-20,医疗独立行情,-0.005555611376155659,32.903225806451616,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688488.SH,2026-07-20,医疗独立行情,-0.016422152209076366,9.35483870967742,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688505.SH,2026-07-20,医疗独立行情,0.007209997838793076,76.77419354838709,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688506.SH,2026-07-20,医疗独立行情,-0.026245193918292806,4.516129032258064,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688513.SH,2026-07-20,医疗独立行情,-0.03299167805964261,1.6129032258064515,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688520.SH,2026-07-20,医疗独立行情,-0.012502001332898402,16.7741935483871,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688553.SH,2026-07-20,医疗独立行情,-0.009305348215678369,21.29032258064516,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688566.SH,2026-07-20,医疗独立行情,-0.003830667488589503,40.32258064516129,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688575.SH,2026-07-20,医疗独立行情,-0.006791146585039155,29.03225806451613,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688578.SH,2026-07-20,医疗独立行情,-0.027881672845606633,2.903225806451613,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688580.SH,2026-07-20,医疗独立行情,0.013043889008581756,85.80645161290322,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688617.SH,2026-07-20,医疗独立行情,-0.006863816569732761,28.70967741935484,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688621.SH,2026-07-20,医疗独立行情,-0.0005547776237134825,52.903225806451616,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688626.SH,2026-07-20,医疗独立行情,0.0035638956408015304,66.45161290322581,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688656.SH,2026-07-20,医疗独立行情,0.011513765318482973,82.9032258064516,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688658.SH,2026-07-20,医疗独立行情,0.004810385117288464,70.0,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688677.SH,2026-07-20,医疗独立行情,0.03625018468255218,98.38709677419355,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688690.SH,2026-07-20,医疗独立行情,0.027747964705209203,94.19354838709677,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688710.SH,2026-07-20,医疗独立行情,-0.0020135110241760114,46.45161290322581,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688712.SH,2026-07-20,医疗独立行情,0.01899361267013534,90.0,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688739.SH,2026-07-20,医疗独立行情,0.0004838829972087134,55.80645161290323,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688758.SH,2026-07-20,医疗独立行情,0.0021320407598596643,61.935483870967744,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688759.SH,2026-07-20,医疗独立行情,3.938605570334323e-05,53.87096774193548,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688765.SH,2026-07-20,医疗独立行情,-0.01559420380228371,11.29032258064516,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688767.SH,2026-07-20,医疗独立行情,0.012657510547893281,84.51612903225806,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688796.SH,2026-07-20,医疗独立行情,-0.01765365313067864,8.064516129032258,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688799.SH,2026-07-20,医疗独立行情,-0.016029745688984427,10.32258064516129,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688805.SH,2026-07-20,医疗独立行情,0.036859672281877386,98.70967741935483,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
920047.BJ,2026-07-20,医疗独立行情,-0.007859815163371617,23.548387096774192,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
920982.BJ,2026-07-20,医疗独立行情,-0.005577039686750725,32.58064516129032,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
