ts_code,price_date,latest_close_qfq,trading_days,ret_5d,ret_20d,ret_60d,ret_120d,ret_250d,ma20_gap,ma60_gap,drawdown_60d,drawdown_250d,above_ma20,above_ma60,volatility_20d,market_beta_60d,healthcare_beta_60d,market_beta_percentile,healthcare_beta_percentile,market_beta_bucket,healthcare_beta_bucket,name,healthcare_subindustry,classification_confidence,market,valuation_as_of_date,latest_turnover_rate,latest_pe_ttm,latest_pb,total_mv,market_cap_100m,price_stale_days,pe_valid,pb_valid,pe_percentile_sub,pb_percentile_sub,valuation_score,valuation_status,valuation_coverage,ret_5d_market_pct,ret_5d_sub_pct,ret_20d_market_pct,ret_20d_sub_pct,ret_60d_market_pct,ret_60d_sub_pct,ret_120d_market_pct,ret_120d_sub_pct,momentum_score,overheat_score,volatility_percentile,stale_risk,risk_score,data_completeness_score,research_score,temperature,group,signal_label,subindustry_rank,subindustry_count,market_rank
301367.SZ,2026-07-24,46.86,905,0.0021385799828914642,0.21053991216739854,-0.04653667473254419,-0.20531367463000627,-0.19692521184097567,0.057107729790089934,0.04981391117930345,-0.11014052411697683,-0.33377529904311243,True,True,1.0529966342115042,0.13041792685680664,1.3523754401565489,0.25161290322580643,0.8290322580645161,低Beta,高Beta,瑞迈特,医疗设备,high,创业板,2026-07-24,7.0195,30.5533,1.9078,587082.2298,58.708222979999995,0,True,True,0.35,0.18181818181818182,71.72727272727273,PE+PB有效,1.0,0.8058252427184466,0.7142857142857143,0.9288025889967637,1.0,0.7572815533980582,0.9047619047619048,0.4448051948051948,0.7142857142857143,84.80692244043986,89.87055016181229,0.932258064516129,0.0,81.55454640359117,100.0,71.58278968554343,偏热,B,强趋势低过热,1,22,23
603939.SH,2026-07-24,21.78,1833,0.04560729716754697,0.1980198019801982,-0.05351808355988941,-0.013644122556868865,-0.07354051132053052,0.06150696949020373,0.05112159631873481,-0.059123306415287624,-0.15170385063529357,True,True,0.3823328154098265,0.15224496174645694,0.6270349869711825,0.2903225806451613,0.16129032258064516,低Beta,低Beta,益丰药房,零售药房,high,主板,2026-07-24,0.5293,15.2764,2.2167,2640590.865,264.05908650000003,0,True,True,0.16666666666666666,0.5,70.0,PE+PB有效,1.0,0.9255663430420712,1.0,0.912621359223301,0.8333333333333334,0.7313915857605178,0.8333333333333334,0.8246753246753247,1.0,83.4125389336766,92.28155339805825,0.14838709677419354,0.0,67.56482931412464,100.0,72.41279896308725,过热,B,强趋势高过热,2,6,24
301015.SZ,2026-07-24,22.64,1229,0.018443544759334296,0.18286311389759669,-0.05565008026833085,-0.04751914615009978,0.09891239476816782,0.03012103012103018,0.0396586641842569,-0.08322778116025786,-0.25897901035409676,True,True,0.4753133911501622,0.2798725409559405,0.7958312029275214,0.4,0.3225806451612903,中Beta,低Beta,百洋医药,医药流通,high,创业板,2026-07-24,1.0758,23.1694,4.7809,1190012.9624,119.00129624,0,True,True,0.75,1.0,15.0,PE+PB有效,1.0,0.8640776699029126,1.0,0.889967637540453,1.0,0.7216828478964401,0.7857142857142857,0.7954545454545454,0.7857142857142857,82.81309768169879,87.84789644012946,0.34838709677419355,0.0,68.46126944357448,100.0,58.1686681924831,偏热,B,强趋势低过热,1,14,25
000423.SZ,2026-07-24,50.88,1833,0.014961101137043631,0.17019319227230922,-0.021788307115398364,0.045977605727675286,0.0805732110810593,0.04786226213032396,0.03780634978194253,-0.04739966780183158,-0.08881707354957802,True,True,0.29323527511226666,-0.11042828472248992,0.41290595105150135,0.05161290322580645,0.054838709677419356,低Beta,低Beta,东阿阿胶,中药,high,主板,2026-07-24,0.6412,18.4023,3.0163,3255438.7584,325.54387584,0,True,True,0.41935483870967744,0.8378378378378378,41.32519616390584,PE+PB有效,1.0,0.8446601941747572,0.9459459459459459,0.8673139158576052,0.8378378378378378,0.8155339805825242,0.7027027027027027,0.8603896103896104,0.8648648648648649,82.14362886705685,90.24271844660194,0.041935483870967745,0.0,64.00861259004071,100.0,65.01618447270447,过热,B,强趋势高过热,2,37,26
688176.SH,2026-07-24,12.58,1100,-0.03453568687643893,0.3688792165397172,-0.02706883217324052,-0.08175182481751819,0.07982832618025748,-0.018108023727754996,0.06105121104347955,-0.1723684210526315,-0.2876557191392979,False,True,1.054088733070534,0.3054865616776612,1.3157820065806693,0.4290322580645161,0.8161290322580645,中Beta,高Beta,亚虹医药,化学制药/创新药,medium,科创板,2026-07-24,3.5314,,4.9076,719817.7876,71.98177876,0,False,True,,0.75,21.25,仅PB有效,0.4,0.4627831715210356,0.53125,0.9741100323624595,1.0,0.7993527508090615,0.875,0.7597402597402597,0.71875,82.09024173296457,75.76051779935274,0.9354838709677419,0.0,71.74203987890175,73.00000000000001,58.80533905794348,偏热,B,强趋势低过热,3,32,27
603087.SH,2026-07-24,63.3,1474,-0.015092578185778693,0.17723637716198604,0.07580001469533904,-0.08475348444773045,0.15206655145141923,-0.013365545727311745,0.08418289038577975,-0.09571428571428575,-0.1897045104084467,False,True,0.7206839990352965,0.6451244178502158,1.0697611337267678,0.7387096774193549,0.6193548387096774,高Beta,中Beta,甘李药业,生物制品/创新药,medium,主板,2026-07-24,1.8623,36.9178,3.1971,3780940.65,378.094065,0,True,True,0.5625,0.25,56.25,PE+PB有效,1.0,0.7087378640776699,0.6071428571428571,0.8770226537216829,0.7142857142857143,0.919093851132686,0.8928571428571429,0.75,0.6785714285714286,81.88787622728618,78.28478964401296,0.6548387096774193,0.0,67.89612694435746,100.0,68.0108066947181,偏热,B,强趋势低过热,5,28,28
603127.SH,2026-07-24,45.26,1833,-0.05570623826413523,0.22431670245032875,0.21938391960403414,0.14121828373198086,0.7382452505140613,0.030439729840487928,0.16129729741524645,-0.15004694835680754,-0.15004694835680754,True,True,0.8900654440414678,0.811960663311066,1.559764522136345,0.8354838709677419,0.9032258064516129,高Beta,高Beta,昭衍新药,CXO/CDMO,high,主板,2026-07-24,8.9398,68.5053,3.9636,3391549.9532,339.15499532,0,True,True,0.76,0.6,30.400000000000006,PE+PB有效,1.0,0.2783171521035599,0.3,0.9352750809061489,0.8666666666666667,0.9611650485436893,0.8333333333333334,0.9123376623376623,0.7333333333333333,81.85085762396331,87.24919093851133,0.8193548387096774,0.0,77.46153043115147,100.0,60.09128500970526,偏热,A,强趋势低过热,8,30,29
600566.SH,2026-07-24,26.659999999999997,1832,0.015619047619047421,0.12369615562760528,0.06978569538760016,0.07340663230316569,0.08524267501677474,0.0753468860922879,0.04905077522329582,-0.02948671277757564,-0.02948671277757564,True,True,0.4737616314198473,0.07112151966709135,0.4773549599110889,0.17096774193548386,0.07741935483870968,低Beta,低Beta,济川药业,中药,high,主板,2026-07-24,0.5555,14.1416,1.6394,2457335.6458,245.73356458,0,True,True,0.16129032258064516,0.35135135135135137,76.26852659110723,PE+PB有效,1.0,0.8543689320388349,0.972972972972973,0.7669902912621359,0.6216216216216216,0.912621359223301,0.9459459459459459,0.8766233766233766,0.918918918918919,81.78672719953033,89.75728155339806,0.3419354838709677,0.0,69.66880676479799,100.0,72.68884695277531,偏热,A,强趋势低过热,3,37,30
688105.SH,2026-07-24,16.88,1138,0.0,0.09610389610389602,0.15861285174829232,0.040452519382638163,-0.0315031746124671,-0.043138144096139586,0.07109264265453041,-0.09635974304068529,-0.14725392984032648,False,True,0.7718441598409396,0.46723134694578405,1.4446574656188196,0.6064516129032258,0.8548387096774194,中Beta,高Beta,诺唯赞,医疗器械其他,medium,科创板,2026-07-24,1.207,,2.2966,872670.8488,87.26708488,0,False,True,,0.6,34.00000000000001,仅PB有效,0.4,0.7993527508090615,0.8,0.6828478964401294,1.0,0.941747572815534,1.0,0.8538961038961039,1.0,81.57016762888249,64.57928802588995,0.6967741935483871,0.0,59.14098548909071,73.00000000000001,63.570952753965884,偏热,B,强趋势低过热,1,5,31
600521.SH,2026-07-24,16.01,1833,-0.00866873065015461,0.14275517487508926,0.021725106185833454,-0.03398309313286707,-0.23188079201465217,-0.012185716489279574,0.01747498802227243,-0.09188882586500269,-0.40307951959968724,False,True,0.6064271428317701,0.341388819312414,1.0595159802665832,0.4967741935483871,0.6064516129032258,中Beta,中Beta,华海药业,化学制药/创新药,medium,主板,2026-07-24,2.3104,64.236,2.4952,2397100.7722,239.71007722,0,True,True,0.7916666666666666,0.53125,31.25,PE+PB有效,1.0,0.7475728155339806,0.84375,0.8122977346278317,0.8125,0.8737864077669902,0.9375,0.8116883116883117,0.8125,81.31697346339395,74.72491909385114,0.567741935483871,0.0,63.66228207537321,100.0,62.053341766730384,偏热,B,强趋势低过热,4,32,32
002262.SZ,2026-07-24,20.89,1833,0.009178743961352653,0.14591332967635773,-0.04092368939380597,-0.11242500534487165,-0.0004373535802236761,0.025981042188497616,0.03520355518459106,-0.05032639832131813,-0.2631163339671636,True,True,0.4336999844745721,0.11462117477709025,0.8626148359647545,0.22903225806451613,0.3870967741935484,低Beta,中Beta,恩华药业,化学制药/创新药,medium,主板,2026-07-24,1.262,19.7569,2.5338,2121978.1719,212.19781719,0,True,True,0.5833333333333334,0.5625,42.5,PE+PB有效,1.0,0.8381877022653722,0.90625,0.8252427184466019,0.84375,0.7766990291262136,0.84375,0.6818181818181818,0.59375,80.76054249078913,86.32686084142395,0.2709677419354839,0.0,65.84815742770644,100.0,64.20410188031752,偏热,B,强趋势低过热,5,32,33
603882.SH,2026-07-24,25.97,1833,-0.01516875237011761,0.17193140794223827,-0.0790780141843973,-0.1877032712941512,-0.04403174104685825,0.03606478895715326,0.02206538279897141,-0.0790780141843973,-0.27895777821870793,True,True,0.5200993100121037,0.577098634620617,1.0798995046864956,0.6967741935483871,0.6258064516129033,高Beta,中Beta,金域医学,医疗服务,high,主板,2026-07-24,1.1775,,1.895,1203081.8051,120.30818051,0,False,True,,0.25,63.75000000000001,仅PB有效,0.4,0.7055016181229773,0.6666666666666666,0.8705501618122977,1.0,0.6472491909385113,1.0,0.5097402597402597,0.9166666666666666,80.45610797147653,87.0873786407767,0.41935483870967744,0.0,69.34826182273724,73.00000000000001,68.80892550947533,偏热,B,强趋势低过热,1,12,34
002317.SZ,2026-07-24,26.68,1833,-0.05824214613483936,0.18105356352368296,0.39605759938290985,0.2708210819689567,0.6718006531740683,-0.043881811177408525,0.11031034606650714,-0.19855812556323216,-0.19855812556323216,False,True,0.9287739954903357,0.18591161892561306,1.2774677446683762,0.3161290322580645,0.7903225806451613,低Beta,高Beta,众生药业,中药,high,主板,2026-07-24,5.255,77.402,5.4507,2267614.574,226.7614574,0,True,True,0.9032258064516129,1.0,5.806451612903227,PE+PB有效,1.0,0.2621359223300971,0.16216216216216217,0.8867313915857605,0.8648648648648649,0.9935275080906149,1.0,0.9448051948051948,1.0,80.45180042670157,65.53398058252428,0.8580645161290322,0.0,63.03507673034764,100.0,55.2674316496946,偏热,B,强趋势低过热,4,37,35
002653.SZ,2026-07-24,66.12,1833,-0.07226041812824457,0.19113673212033877,0.12647882108287067,0.32000497405937156,0.45590910063284507,-0.06306459497948846,0.13690059358913054,-0.16504609167824214,-0.16504609167824214,False,True,0.9985612032914605,0.3786040552347619,1.3807957576680467,0.535483870967742,0.8451612903225807,中Beta,高Beta,海思科,化学制药/创新药,medium,主板,2026-07-24,2.838,96.4709,15.2855,7404897.1548,740.48971548,0,True,True,0.9166666666666666,0.9375,7.500000000000003,PE+PB有效,1.0,0.20388349514563106,0.25,0.9029126213592233,0.9375,0.9320388349514563,0.96875,0.961038961038961,0.96875,80.16954424406293,64.93527508090615,0.8935483870967742,0.0,63.32566029856979,100.0,55.477877501652294,偏热,B,强趋势低过热,6,32,36
688192.SH,2026-07-24,55.6,1119,-0.0947574080104201,0.5237051246916964,-0.01067615658362997,-0.058425063505503694,-0.14329738058551622,0.0628638062376341,0.1329097373863608,-0.1775147928994082,-0.3474944255369088,True,True,1.2589704834831377,0.8928245150558237,2.0200825825696667,0.8774193548387097,0.9870967741935484,高Beta,高Beta,迪哲医药,生物制品/创新药,medium,科创板,2026-07-24,2.9265,,20.9505,2586322.404,258.6322404,0,False,True,,0.8571428571428571,12.142857142857148,仅PB有效,0.4,0.11650485436893204,0.07142857142857142,0.9967637540453075,1.0,0.8317152103559871,0.75,0.7857142857142857,0.7857142857142857,79.57745527786187,89.91909385113269,0.9838709677419355,0.0,82.62078505063158,73.00000000000001,53.38906969483667,偏热,B,强趋势低过热,6,28,37
002252.SZ,2026-07-24,4.98,1818,-0.02161100196463639,0.1554524361948959,-0.08363074099221135,-0.2031011841898459,-0.27124180757071426,0.04369695064445156,-0.007746599037483426,-0.1175105903569359,-0.29966134710834647,True,False,0.3735392567225946,-0.02756712676217504,0.6845981405337439,0.08709677419354839,0.2,低Beta,低Beta,上海莱士,血制品,high,主板,2026-07-24,0.8051,24.7455,1.0094,3283151.0967,328.31510967,0,True,True,0.5,0.4,54.0,PE+PB有效,1.0,0.6343042071197411,1.0,0.8478964401294499,1.0,0.6407766990291263,1.0,0.45454545454545453,1.0,79.42283329152599,82.55663430420711,0.13225806451612904,0.0,60.43480530326755,100.0,67.08847917942546,偏热,B,强趋势低过热,1,5,38
600285.SH,2026-07-24,21.91,1833,-0.021874999999999978,0.13113061435209072,0.07520737222733209,0.10244732955431513,0.007566541471222044,0.008144296691666941,0.04504027289965751,-0.04945770065075927,-0.05710555460849254,True,True,0.3342774966925054,-0.17611190897846055,0.3748515533298379,0.035483870967741936,0.041935483870967745,低Beta,低Beta,羚锐制药,中药,high,主板,2026-07-24,1.2347,15.748,3.4053,1242550.0605,124.25500604999999,0,True,True,0.22580645161290322,0.8648648648648649,51.85701830863121,PE+PB有效,1.0,0.6310679611650486,0.5675675675675675,0.7799352750809061,0.6756756756756757,0.9158576051779935,0.972972972972973,0.9025974025974026,0.9459459459459459,79.31594519254703,82.94498381877023,0.06774193548387097,0.0,59.41632738281657,100.0,66.64137258526354,偏热,A,强趋势低过热,5,37,39
002737.SZ,2026-07-24,13.03,1833,-0.0447214076246335,0.15069718129180787,0.061116421592525505,-0.09441708129843351,-0.14787373975559248,0.030248645244220995,0.029757574320588676,-0.047441598483943026,-0.21018455119218205,True,True,0.407421954814657,-0.20359895798791913,0.6367497059726347,0.03225806451612903,0.17096774193548386,低Beta,低Beta,葵花药业,中药,high,主板,2026-07-24,0.7703,,1.9271,760952.0,76.0952,0,False,True,,0.4594594594594595,45.94594594594595,仅PB有效,0.4,0.33980582524271846,0.24324324324324326,0.8381877022653722,0.7837837837837838,0.8996763754045307,0.918918918918919,0.7402597402597403,0.7297297297297297,78.93139465971937,87.02265372168286,0.22580645161290322,0.0,65.43198663743607,73.00000000000001,64.0305252867027,偏热,A,强趋势低过热,6,37,40
600129.SH,2026-07-24,14.730000000000002,1833,-0.015374331550802034,0.24198988195615545,-0.05758157389635332,-0.1946418808091852,-0.3199445983379501,-0.03390830983144233,0.013950713597356668,-0.1807563959955505,-0.41501191421763295,False,True,0.8978971221444871,0.4795675944562468,1.1020693395857892,0.6193548387096774,0.6419354838709678,中Beta,中Beta,太极集团,中药,high,主板,2026-07-24,5.5311,72.7509,2.2762,812239.0086,81.22390086,0,True,True,0.8709677419354839,0.6756756756756757,20.71490845684394,PE+PB有效,1.0,0.7022653721682848,0.7837837837837838,0.948220064724919,1.0,0.7184466019417476,0.5675675675675675,0.4837662337662338,0.24324324324324326,78.3085369517902,67.54045307443364,0.8258064516129032,0.0,63.79444618436161,100.0,57.59468235763086,偏热,B,强趋势低过热,7,37,41
688271.SH,2026-07-24,109.77,950,-0.003854134197787795,0.11925704172442408,-0.04395983296878103,-0.1674646432788871,-0.1180004002654016,0.013694383687704148,-0.010848593014824881,-0.10831614591573258,-0.30484468177943236,True,False,0.40247293381240623,0.12844781867011035,0.4485696317005983,0.24516129032258063,0.06451612903225806,低Beta,低Beta,联影医疗,医疗设备,high,科创板,2026-07-24,0.6891,47.6626,4.1193,9046782.366,904.6782366,0,True,True,0.7,0.6818181818181818,30.72727272727273,PE+PB有效,1.0,0.7799352750809061,0.6666666666666666,0.7605177993527508,0.9047619047619048,0.7637540453074434,0.9523809523809523,0.5714285714285714,0.9047619047619048,77.94224500684477,76.48867313915856,0.2129032258064516,0.0,57.80013571354002,100.0,60.77714482889404,偏热,B,强趋势低过热,2,22,42
601607.SH,2026-07-24,16.38,1833,-0.013847080072245666,0.0937576763328869,0.0026112033051461925,-0.03387897913750193,-0.10683405088003894,0.017324913067717107,0.016943628148703427,-0.03191489361702138,-0.13569473274007948,True,True,0.2627199569524806,0.05055865420870846,0.46741487379181107,0.14838709677419354,0.07419354838709677,低Beta,低Beta,上海医药,医药流通,high,主板,2026-07-24,0.3202,10.4563,0.7858,6074296.6284,607.42966284,0,True,True,0.3333333333333333,0.2857142857142857,68.57142857142857,PE+PB有效,1.0,0.7281553398058253,0.9285714285714286,0.6666666666666666,0.7857142857142857,0.8511326860841424,1.0,0.814935064935065,0.9285714285714286,77.74797163402542,79.6925566343042,0.01935483870967742,0.0,56.17188641820648,100.0,70.36585716054141,偏热,A,强趋势低过热,2,14,43
688278.SH,2026-07-24,58.9,1578,0.023813662436989347,0.11279047798979791,0.026794171587496862,-0.22059858719964898,-0.20339671011135896,0.02567674639315287,0.03818313444734445,-0.023055233040305212,-0.34792442842357596,True,True,0.4556254696838248,-0.0731636236633561,0.7071267182128496,0.07096774193548387,0.22903225806451613,低Beta,低Beta,特宝生物,生物制品/创新药,medium,科创板,2026-07-24,1.1048,23.7197,6.6225,2404236.155,240.42361549999998,0,True,True,0.375,0.5,57.49999999999999,PE+PB有效,1.0,0.889967637540453,0.7142857142857143,0.7411003236245954,0.6071428571428571,0.8770226537216829,0.8214285714285714,0.3961038961038961,0.32142857142857145,77.67871756898941,84.83818770226536,0.3096774193548387,0.0,65.58027977868252,100.0,66.14518857459127,偏热,A,强趋势低过热,7,28,44
688068.SH,2026-07-24,109.76,1650,-0.1374459724950884,0.46151797603195766,0.0005469462169553907,-0.2633557046979865,-0.4015267175572519,-0.08364571419030042,0.09974450177846794,-0.23244755244755244,-0.5623604465709728,False,True,1.3191403397291082,0.5723472642535878,2.0160061486074605,0.6935483870967742,0.9838709677419355,高Beta,高Beta,热景生物,IVD/体外诊断,high,科创板,2026-07-24,6.084,,4.1861,1018069.0016,101.80690016,0,False,True,,0.9333333333333333,5.666666666666665,仅PB有效,0.4,0.042071197411003236,0.06666666666666667,0.9870550161812298,1.0,0.8478964401294499,0.8666666666666667,0.2922077922077922,0.4,77.5074871645148,61.99029126213592,0.9935483870967742,0.0,63.26417162543063,73.00000000000001,53.43153322156095,偏热,B,强趋势低过热,2,15,45
002603.SZ,2026-07-24,16.4,1833,-0.0060606060606061,0.11869031377899031,0.010238222871509217,-0.07629063746172926,0.15161068172472825,0.010754676281162334,0.03648939134142992,-0.06818181818181834,-0.19564880687285036,True,True,0.5287349160451212,0.31375319001175517,0.9435715776875612,0.45483870967741935,0.4838709677419355,中Beta,中Beta,以岭药业,生物制品/生物科技,medium,主板,2026-07-24,1.6263,20.0088,2.4038,2739956.856,273.9956856,0,True,True,0.17647058823529413,0.5,69.41176470588235,PE+PB有效,1.0,0.7702265372168284,0.75,0.7572815533980582,0.7,0.8640776699029126,0.8,0.7662337662337663,0.75,77.12554194947738,81.73139158576052,0.432258064516129,0.0,65.85713540035493,100.0,68.74969603610377,偏热,A,强趋势低过热,4,20,46
688321.SH,2026-07-24,28.2,1685,0.008944543828264706,0.17745302713987465,-0.055380140421263824,-0.17387192982456146,-0.16852324896998228,-0.005501481168006861,0.012313242735958685,-0.12255962732919268,-0.34248126599953455,False,True,0.8182585752044569,0.8835299491457306,1.5186695276577304,0.867741935483871,0.8838709677419355,高Beta,高Beta,微芯生物,生物制品/生物科技,medium,科创板,2026-07-24,3.7517,126.9589,5.0758,1249094.466,124.9094466,0,True,True,0.9411764705882353,0.7,15.529411764705886,PE+PB有效,1.0,0.8349514563106796,0.9,0.8802588996763754,0.8,0.7249190938511327,0.6,0.5551948051948052,0.45,76.68486732620967,76.37540453074433,0.7516129032258064,0.0,68.49504123603717,100.0,54.61901715149669,偏热,B,强趋势低过热,5,20,47
300026.SZ,2026-07-24,3.27,1833,-0.0030487804878047697,0.12709683385555626,-0.020939765218009332,-0.1014104694466661,-0.17591663655284706,0.01873538478168446,0.019217125402643864,-0.05479775604620496,-0.24252845576912962,True,True,0.4040171135359802,-0.011835786345613027,0.7222244670366926,0.0935483870967742,0.23870967741935484,低Beta,低Beta,红日药业,中药,high,创业板,2026-07-24,1.4996,411.3695,1.145,982358.6196,98.23586196,0,True,True,1.0,0.16216216216216217,33.513513513513516,PE+PB有效,1.0,0.7864077669902912,0.8918918918918919,0.7766990291262136,0.6486486486486487,0.8187702265372169,0.7297297297297297,0.711038961038961,0.6486486486486487,76.12009849040373,82.84789644012945,0.21935483870967742,0.0,62.38062428228416,100.0,59.69334383027799,偏热,B,强趋势低过热,8,37,48
300039.SZ,2026-07-24,5.11,1833,-0.001953125,0.22248803827751207,-0.09127755232662682,-0.17870983830150955,-0.17616846136428443,0.03567085528982572,0.010579260836831361,-0.11596271219551268,-0.24837208759528828,True,True,0.908468138935946,0.23883725440385653,1.1084733648333491,0.3548387096774194,0.6516129032258065,中Beta,中Beta,上海凯宝,中药,high,创业板,2026-07-24,6.1336,20.6248,1.1432,534506.0,53.4506,0,True,True,0.5161290322580645,0.13513513513513514,63.626852659110725,PE+PB有效,1.0,0.7928802588996764,0.918918918918919,0.9320388349514563,0.972972972972973,0.6084142394822006,0.40540540540540543,0.5324675324675324,0.2972972972972973,76.0663094811294,85.77669902912622,0.832258064516129,0.0,76.68885061071094,100.0,65.04317126184867,偏热,B,强趋势低过热,9,37,49
603658.SH,2026-07-24,31.46,1833,-0.023890784982935065,0.09540389972144858,-0.022691472497233245,-0.11129653443695209,-0.1384253770699294,0.00446998722860803,-0.0002977758833142552,-0.06457612367592336,-0.228925207928811,True,False,0.31845951962503577,0.12610248519443765,0.6920988489572967,0.24193548387096775,0.2129032258064516,低Beta,低Beta,安图生物,IVD/体外诊断,high,主板,2026-07-24,0.3319,17.3761,1.962,1797702.4208,179.77024208,0,True,True,0.1,0.4666666666666667,75.33333333333334,PE+PB有效,1.0,0.6116504854368932,0.6666666666666666,0.6763754045307443,0.8666666666666667,0.8122977346278317,0.8,0.685064935064935,0.9333333333333333,73.87532707610767,74.98381877022653,0.04838709677419355,0.0,53.45641507464244,100.0,70.14006731780157,偏热,B,强趋势低过热,3,15,50
600750.SH,2026-07-24,24.69,1832,-0.020626735422451414,0.10124888492417483,0.027981908052472804,0.1265307453239941,0.1923752182469174,0.01757784326251377,0.04455651792193205,-0.0554705432287681,-0.07485340741539825,True,True,0.3959603601980612,-0.04791027492828906,0.5100297455891779,0.08064516129032258,0.08387096774193549,低Beta,低Beta,华润江中,中药,high,主板,2026-07-24,0.4891,17.2482,3.6358,1569267.5127,156.92675127,0,True,True,0.3548387096774194,0.8918918918918919,43.03400174367916,PE+PB有效,1.0,0.6504854368932039,0.6216216216216216,0.7087378640776699,0.5405405405405406,0.8802588996763754,0.8648648648648649,0.9090909090909091,0.972972972972973,73.67002569187741,81.90938511326861,0.19032258064516128,0.0,61.14302119219125,100.0,60.789062672217554,偏热,A,强趋势低过热,10,37,51
600998.SH,2026-07-24,5.01,1833,-0.019569471624266255,0.08441558441558428,2.445808739759414e-06,-0.016946748188018446,-0.05090676961425056,0.00069909118146394,0.03516622012980908,-0.042065009560229516,-0.06785486301399601,True,True,0.2716551663202944,0.14560614531120972,0.44421404455641944,0.27741935483870966,0.06129032258064516,低Beta,低Beta,九州通,医药流通,high,主板,2026-07-24,0.4594,12.5177,0.9183,2526277.5702,252.62775702,0,True,True,0.5833333333333334,0.42857142857142855,47.857142857142854,PE+PB有效,1.0,0.6699029126213593,0.7857142857142857,0.6310679611650486,0.7142857142857143,0.8446601941747572,0.9285714285714286,0.8214285714285714,1.0,73.64557316220028,75.76051779935275,0.025806451612903226,0.0,53.54849149180499,100.0,63.119355887835134,偏热,A,强趋势低过热,3,14,52
002793.SZ,2026-07-24,4.71,1822,0.056053811659192876,0.23947368421052628,-0.12290502793296088,-0.05611222444889785,-0.05800000000000005,0.036988110964332854,0.03391504774448473,-0.15591397849462363,-0.27538461538461534,True,True,0.7976250225411938,0.34569652686368274,1.2974286329049456,0.5,0.8,中Beta,高Beta,罗欣药业,化学制药/仿制药,medium,主板,2026-07-24,6.9618,,4.6577,512254.1835,51.22541835,0,False,True,,0.8181818181818182,15.454545454545448,仅PB有效,0.4,0.941747572815534,1.0,0.9449838187702265,0.9090909090909091,0.47249190938511326,0.45454545454545453,0.7922077922077922,0.8181818181818182,73.38142098479585,85.92233009708737,0.7290322580645161,0.0,74.72627622925148,73.00000000000001,51.68354752012615,偏热,B,强趋势低过热,2,11,53
000661.SZ,2026-07-24,75.41,1824,0.04042494481236192,0.20079617834394914,-0.11217628218619247,-0.22499818848068565,-0.24940223876891676,0.061761248037621286,0.024027249102661186,-0.16041470418740933,-0.44561499175984487,True,True,0.5483980088778746,0.5092162040694773,1.1466474077553963,0.6451612903225806,0.6870967741935484,中Beta,高Beta,长春高新,生物制品/创新药,medium,主板,2026-07-24,2.5662,,1.3806,3076257.4416,307.62574416,0,False,True,,0.03571428571428571,81.96428571428571,仅PB有效,0.4,0.9093851132686084,0.7857142857142857,0.9158576051779935,0.7857142857142857,0.5275080906148867,0.5714285714285714,0.37987012987012986,0.2857142857142857,72.82534683930496,85.69579288025889,0.4774193548387097,0.0,69.53544211295542,73.00000000000001,68.75596321521108,偏热,B,强趋势低过热,8,28,54
300725.SZ,2026-07-24,37.46,1833,0.015451341827053433,0.11787526111608493,-0.02400699577441978,-0.1153921085296239,-0.0312625192613567,-0.015480038897211501,0.02746411014715089,-0.10404209519253771,-0.28831545906564093,False,True,0.6736031329945544,0.9418537572897101,1.2781626974462534,0.896774193548387,0.7935483870967742,高Beta,高Beta,药石科技,CXO/CDMO,high,创业板,2026-07-24,6.8519,44.4971,1.5928,875842.1458,87.58421458000001,0,True,True,0.48,0.16666666666666666,64.53333333333333,PE+PB有效,1.0,0.8478964401294499,0.7333333333333333,0.7540453074433657,0.6666666666666666,0.8058252427184466,0.5666666666666667,0.6753246753246753,0.6,72.45173464065499,71.81229773462783,0.6225806451612903,0.0,62.72022131746529,100.0,65.19634092010654,偏热,B,强趋势低过热,9,30,55
000999.SZ,2026-07-24,24.7,1833,-0.01828298887122415,0.1146209386281587,-0.02588752709284925,-0.10539988795558841,-0.17366161932827562,0.014394546089242066,0.016719230841858224,-0.044117647058823595,-0.20038400477288354,True,True,0.35402481787416085,-0.08506441220267552,0.6088219723362965,0.05806451612903226,0.15161290322580645,低Beta,低Beta,华润三九,中药,high,主板,2026-07-24,0.6282,12.7391,1.7683,4110618.213,411.0618213,0,True,True,0.0967741935483871,0.3783783783783784,79.05841325196164,PE+PB有效,1.0,0.6796116504854369,0.7027027027027027,0.7443365695792881,0.5945945945945946,0.8025889967637541,0.6756756756756757,0.7012987012987013,0.5945945945945946,72.28500234494962,81.37540453074433,0.1032258064516129,0.0,59.02729930055329,100.0,69.28150982487719,偏热,B,强趋势低过热,11,37,56
