horizon_sessions,factor,factor_label,target,version,decile,average_target
5,trend_5d,5日趋势,收益,原始,1,0.0028099940215420777
5,trend_5d,5日趋势,收益,原始,2,0.004091084835308885
5,trend_5d,5日趋势,收益,原始,3,0.004137810883045
5,trend_5d,5日趋势,收益,原始,4,0.003076765614159212
5,trend_5d,5日趋势,收益,原始,5,0.003301587699482281
5,trend_5d,5日趋势,收益,原始,6,0.002614910272141251
5,trend_5d,5日趋势,收益,原始,7,0.0023596084782450477
5,trend_5d,5日趋势,收益,原始,8,0.0023964085888030346
5,trend_5d,5日趋势,收益,原始,9,0.0010919496390008525
5,trend_5d,5日趋势,收益,原始,10,0.0025906996008421704
5,trend_5d,5日趋势,收益,中性化,1,0.002932851604014406
5,trend_5d,5日趋势,收益,中性化,2,0.004181608323407479
5,trend_5d,5日趋势,收益,中性化,3,0.003846242370888771
5,trend_5d,5日趋势,收益,中性化,4,0.004340373739703222
5,trend_5d,5日趋势,收益,中性化,5,0.0025212279297357845
5,trend_5d,5日趋势,收益,中性化,6,0.0029679450402525813
5,trend_5d,5日趋势,收益,中性化,7,0.0019328687111229944
5,trend_5d,5日趋势,收益,中性化,8,0.0014355110475392022
5,trend_5d,5日趋势,收益,中性化,9,0.0018719455328971447
5,trend_5d,5日趋势,收益,中性化,10,0.0020080226357721163
5,trend_20d,20日趋势,收益,原始,1,0.002758013606659823
5,trend_20d,20日趋势,收益,原始,2,0.0025096656433529606
5,trend_20d,20日趋势,收益,原始,3,0.003180832224975483
5,trend_20d,20日趋势,收益,原始,4,0.0029366228593015525
5,trend_20d,20日趋势,收益,原始,5,0.00263923569919603
5,trend_20d,20日趋势,收益,原始,6,0.0024534321658714166
5,trend_20d,20日趋势,收益,原始,7,0.0034219726251184177
5,trend_20d,20日趋势,收益,原始,8,0.002284804377088948
5,trend_20d,20日趋势,收益,原始,9,0.0030133745821863075
5,trend_20d,20日趋势,收益,原始,10,0.002873434324585443
5,trend_20d,20日趋势,收益,中性化,1,0.0022623525029320793
5,trend_20d,20日趋势,收益,中性化,2,0.0033456657127217304
5,trend_20d,20日趋势,收益,中性化,3,0.002443067334760058
5,trend_20d,20日趋势,收益,中性化,4,0.003623066210993705
5,trend_20d,20日趋势,收益,中性化,5,0.0033285859832165106
5,trend_20d,20日趋势,收益,中性化,6,0.0030843039109291147
5,trend_20d,20日趋势,收益,中性化,7,0.002410352739313952
5,trend_20d,20日趋势,收益,中性化,8,0.002792999501571396
5,trend_20d,20日趋势,收益,中性化,9,0.002048027349063963
5,trend_20d,20日趋势,收益,中性化,10,0.002354270305459751
5,trend_60_ex_20,60日剔除近20日趋势,收益,原始,1,0.0022430207086690706
5,trend_60_ex_20,60日剔除近20日趋势,收益,原始,2,0.0027567763914736866
5,trend_60_ex_20,60日剔除近20日趋势,收益,原始,3,0.0032871705071571885
5,trend_60_ex_20,60日剔除近20日趋势,收益,原始,4,0.00291763712505297
5,trend_60_ex_20,60日剔除近20日趋势,收益,原始,5,0.004637337089498315
5,trend_60_ex_20,60日剔除近20日趋势,收益,原始,6,0.003376414327732608
5,trend_60_ex_20,60日剔除近20日趋势,收益,原始,7,0.003678482378107228
5,trend_60_ex_20,60日剔除近20日趋势,收益,原始,8,0.002000192127637142
5,trend_60_ex_20,60日剔除近20日趋势,收益,原始,9,0.002053048713875751
5,trend_60_ex_20,60日剔除近20日趋势,收益,原始,10,0.001064789388072991
5,trend_60_ex_20,60日剔除近20日趋势,收益,中性化,1,0.0022472743845244336
5,trend_60_ex_20,60日剔除近20日趋势,收益,中性化,2,0.0035995932789172035
5,trend_60_ex_20,60日剔除近20日趋势,收益,中性化,3,0.00330083331581893
5,trend_60_ex_20,60日剔除近20日趋势,收益,中性化,4,0.003015280663590623
5,trend_60_ex_20,60日剔除近20日趋势,收益,中性化,5,0.003938939771361813
5,trend_60_ex_20,60日剔除近20日趋势,收益,中性化,6,0.003059549809896037
5,trend_60_ex_20,60日剔除近20日趋势,收益,中性化,7,0.002758784179934242
5,trend_60_ex_20,60日剔除近20日趋势,收益,中性化,8,0.002058981009122855
5,trend_60_ex_20,60日剔除近20日趋势,收益,中性化,9,0.0015856527170355678
5,trend_60_ex_20,60日剔除近20日趋势,收益,中性化,10,0.002081876242058481
5,trend_120_ex_20,120日剔除近20日趋势,收益,原始,1,0.0025307850609168326
5,trend_120_ex_20,120日剔除近20日趋势,收益,原始,2,0.001908326788508088
5,trend_120_ex_20,120日剔除近20日趋势,收益,原始,3,0.002385099772977796
5,trend_120_ex_20,120日剔除近20日趋势,收益,原始,4,0.0033294157591651653
5,trend_120_ex_20,120日剔除近20日趋势,收益,原始,5,0.003051712969697584
5,trend_120_ex_20,120日剔除近20日趋势,收益,原始,6,0.002943878763358697
5,trend_120_ex_20,120日剔除近20日趋势,收益,原始,7,0.0024151999840362516
5,trend_120_ex_20,120日剔除近20日趋势,收益,原始,8,0.003235884062522877
5,trend_120_ex_20,120日剔除近20日趋势,收益,原始,9,0.003935201990430867
5,trend_120_ex_20,120日剔除近20日趋势,收益,原始,10,0.002602247704167216
5,trend_120_ex_20,120日剔除近20日趋势,收益,中性化,1,0.0027056109067637294
5,trend_120_ex_20,120日剔除近20日趋势,收益,中性化,2,0.003406681856658881
5,trend_120_ex_20,120日剔除近20日趋势,收益,中性化,3,0.0012638403902852126
5,trend_120_ex_20,120日剔除近20日趋势,收益,中性化,4,0.0017115099362288333
5,trend_120_ex_20,120日剔除近20日趋势,收益,中性化,5,0.002622445318046056
5,trend_120_ex_20,120日剔除近20日趋势,收益,中性化,6,0.004358273193422306
5,trend_120_ex_20,120日剔除近20日趋势,收益,中性化,7,0.003034835176694165
5,trend_120_ex_20,120日剔除近20日趋势,收益,中性化,8,0.0024978226596007675
5,trend_120_ex_20,120日剔除近20日趋势,收益,中性化,9,0.0028153549430088207
5,trend_120_ex_20,120日剔除近20日趋势,收益,中性化,10,0.0036767708677549874
5,value_bp,账面市值比（BP）,收益,原始,1,0.00274753432168256
5,value_bp,账面市值比（BP）,收益,原始,2,0.001488011619306687
5,value_bp,账面市值比（BP）,收益,原始,3,0.0023301032919070424
5,value_bp,账面市值比（BP）,收益,原始,4,0.0028241194472123795
5,value_bp,账面市值比（BP）,收益,原始,5,0.002380219562541431
5,value_bp,账面市值比（BP）,收益,原始,6,0.0028218061124395157
5,value_bp,账面市值比（BP）,收益,原始,7,0.0034100989997593017
5,value_bp,账面市值比（BP）,收益,原始,8,0.0024241894243061494
5,value_bp,账面市值比（BP）,收益,原始,9,0.004076945838781483
5,value_bp,账面市值比（BP）,收益,原始,10,0.0034900104082903863
5,value_bp,账面市值比（BP）,收益,中性化,1,0.003344910032520866
5,value_bp,账面市值比（BP）,收益,中性化,2,0.004022084725393831
5,value_bp,账面市值比（BP）,收益,中性化,3,0.002476830029155453
5,value_bp,账面市值比（BP）,收益,中性化,4,0.0031835360397281473
5,value_bp,账面市值比（BP）,收益,中性化,5,0.0022978616275983617
5,value_bp,账面市值比（BP）,收益,中性化,6,0.0021012860759721777
5,value_bp,账面市值比（BP）,收益,中性化,7,0.0018610193820276283
5,value_bp,账面市值比（BP）,收益,中性化,8,0.0027974328782041295
5,value_bp,账面市值比（BP）,收益,中性化,9,0.0026025784926760613
5,value_bp,账面市值比（BP）,收益,中性化,10,0.003266179791852964
5,value_ep,盈利收益率（EP）,收益,原始,1,0.0011559543728255327
5,value_ep,盈利收益率（EP）,收益,原始,2,0.0032598316786917807
5,value_ep,盈利收益率（EP）,收益,原始,3,0.0027261981778651475
5,value_ep,盈利收益率（EP）,收益,原始,4,0.0028816417850899326
5,value_ep,盈利收益率（EP）,收益,原始,5,0.003111437612281413
5,value_ep,盈利收益率（EP）,收益,原始,6,0.002290705201303105
5,value_ep,盈利收益率（EP）,收益,原始,7,0.0031084672104256758
5,value_ep,盈利收益率（EP）,收益,原始,8,0.002350151560208106
5,value_ep,盈利收益率（EP）,收益,原始,9,0.0025139923779035965
5,value_ep,盈利收益率（EP）,收益,原始,10,0.0019349216734900676
5,value_ep,盈利收益率（EP）,收益,中性化,1,0.003163886086218196
5,value_ep,盈利收益率（EP）,收益,中性化,2,0.0027608061995566713
5,value_ep,盈利收益率（EP）,收益,中性化,3,0.002658903165579796
5,value_ep,盈利收益率（EP）,收益,中性化,4,0.003226865045834621
5,value_ep,盈利收益率（EP）,收益,中性化,5,0.0019660076257822703
5,value_ep,盈利收益率（EP）,收益,中性化,6,0.0008877782441739027
5,value_ep,盈利收益率（EP）,收益,中性化,7,0.0032422345544971783
5,value_ep,盈利收益率（EP）,收益,中性化,8,0.0024278351572279474
5,value_ep,盈利收益率（EP）,收益,中性化,9,0.0031069401795254356
5,value_ep,盈利收益率（EP）,收益,中性化,10,0.0019047651698961326
5,liquidity_turnover_20d,20日平均换手率,收益,原始,1,0.003638196435161791
5,liquidity_turnover_20d,20日平均换手率,收益,原始,2,0.0028672242373539453
5,liquidity_turnover_20d,20日平均换手率,收益,原始,3,0.0019775430813881887
5,liquidity_turnover_20d,20日平均换手率,收益,原始,4,0.00391709980341151
5,liquidity_turnover_20d,20日平均换手率,收益,原始,5,0.0021007929121298137
5,liquidity_turnover_20d,20日平均换手率,收益,原始,6,0.0033257666782150874
5,liquidity_turnover_20d,20日平均换手率,收益,原始,7,0.0027736938750756333
5,liquidity_turnover_20d,20日平均换手率,收益,原始,8,0.003860514421751948
5,liquidity_turnover_20d,20日平均换手率,收益,原始,9,0.003324925887605671
5,liquidity_turnover_20d,20日平均换手率,收益,原始,10,0.000459520258784258
5,liquidity_turnover_20d,20日平均换手率,收益,中性化,1,0.003934098802457281
5,liquidity_turnover_20d,20日平均换手率,收益,中性化,2,0.003969229983917342
5,liquidity_turnover_20d,20日平均换手率,收益,中性化,3,0.0031408269877302385
5,liquidity_turnover_20d,20日平均换手率,收益,中性化,4,0.003064200928079173
5,liquidity_turnover_20d,20日平均换手率,收益,中性化,5,0.0021776252395657703
5,liquidity_turnover_20d,20日平均换手率,收益,中性化,6,0.0018818175750912676
5,liquidity_turnover_20d,20日平均换手率,收益,中性化,7,0.0023317075151382542
5,liquidity_turnover_20d,20日平均换手率,收益,中性化,8,0.0024230875233481235
5,liquidity_turnover_20d,20日平均换手率,收益,中性化,9,0.0029807081820891444
5,liquidity_turnover_20d,20日平均换手率,收益,中性化,10,0.002234547007703834
5,crowding_max_return_20d,20日最大单日涨幅,收益,原始,1,0.0029609615542435016
5,crowding_max_return_20d,20日最大单日涨幅,收益,原始,2,0.003212333197434657
5,crowding_max_return_20d,20日最大单日涨幅,收益,原始,3,0.0037475955545539542
5,crowding_max_return_20d,20日最大单日涨幅,收益,原始,4,0.0034218514010169393
5,crowding_max_return_20d,20日最大单日涨幅,收益,原始,5,0.0035134322889839825
5,crowding_max_return_20d,20日最大单日涨幅,收益,原始,6,0.00302863480442969
5,crowding_max_return_20d,20日最大单日涨幅,收益,原始,7,0.002751828608302709
5,crowding_max_return_20d,20日最大单日涨幅,收益,原始,8,0.0022098279864037522
5,crowding_max_return_20d,20日最大单日涨幅,收益,原始,9,0.002027108364432067
5,crowding_max_return_20d,20日最大单日涨幅,收益,原始,10,0.0018286343678514442
5,crowding_max_return_20d,20日最大单日涨幅,收益,中性化,1,0.0029428586167844005
5,crowding_max_return_20d,20日最大单日涨幅,收益,中性化,2,0.002962791288242553
5,crowding_max_return_20d,20日最大单日涨幅,收益,中性化,3,0.0028129962195003032
5,crowding_max_return_20d,20日最大单日涨幅,收益,中性化,4,0.0030978772071530644
5,crowding_max_return_20d,20日最大单日涨幅,收益,中性化,5,0.0035042282203980478
5,crowding_max_return_20d,20日最大单日涨幅,收益,中性化,6,0.0014173559252175826
5,crowding_max_return_20d,20日最大单日涨幅,收益,中性化,7,0.0026227214019091593
5,crowding_max_return_20d,20日最大单日涨幅,收益,中性化,8,0.0031214664034095764
5,crowding_max_return_20d,20日最大单日涨幅,收益,中性化,9,0.00293764619599662
5,crowding_max_return_20d,20日最大单日涨幅,收益,中性化,10,0.002691848674526641
5,risk_volatility_20d,20日波动率风险,回撤风险,原始,1,0.015641272959782616
5,risk_volatility_20d,20日波动率风险,回撤风险,原始,2,0.018780143058371068
5,risk_volatility_20d,20日波动率风险,回撤风险,原始,3,0.02028941830849254
5,risk_volatility_20d,20日波动率风险,回撤风险,原始,4,0.023126144171990066
5,risk_volatility_20d,20日波动率风险,回撤风险,原始,5,0.0242726332629984
5,risk_volatility_20d,20日波动率风险,回撤风险,原始,6,0.02574106924556178
5,risk_volatility_20d,20日波动率风险,回撤风险,原始,7,0.027506152932867026
5,risk_volatility_20d,20日波动率风险,回撤风险,原始,8,0.03057697281855266
5,risk_volatility_20d,20日波动率风险,回撤风险,原始,9,0.03326817762987599
5,risk_volatility_20d,20日波动率风险,回撤风险,原始,10,0.040666055349400536
5,risk_volatility_20d,20日波动率风险,回撤风险,中性化,1,0.019035683509669422
5,risk_volatility_20d,20日波动率风险,回撤风险,中性化,2,0.020538158016983107
5,risk_volatility_20d,20日波动率风险,回撤风险,中性化,3,0.022067124337249586
5,risk_volatility_20d,20日波动率风险,回撤风险,中性化,4,0.022501389901359244
5,risk_volatility_20d,20日波动率风险,回撤风险,中性化,5,0.02369852415478723
5,risk_volatility_20d,20日波动率风险,回撤风险,中性化,6,0.024972990973300156
5,risk_volatility_20d,20日波动率风险,回撤风险,中性化,7,0.02614700386718283
5,risk_volatility_20d,20日波动率风险,回撤风险,中性化,8,0.029198972108152935
5,risk_volatility_20d,20日波动率风险,回撤风险,中性化,9,0.03178817435036808
5,risk_volatility_20d,20日波动率风险,回撤风险,中性化,10,0.03993908729680045
5,risk_volatility_60d,60日波动率风险,回撤风险,原始,1,0.015451642910035328
5,risk_volatility_60d,60日波动率风险,回撤风险,原始,2,0.01904640647123343
5,risk_volatility_60d,60日波动率风险,回撤风险,原始,3,0.021140992077306624
5,risk_volatility_60d,60日波动率风险,回撤风险,原始,4,0.022447849140451642
5,risk_volatility_60d,60日波动率风险,回撤风险,原始,5,0.024769798116814196
5,risk_volatility_60d,60日波动率风险,回撤风险,原始,6,0.026226506671788663
5,risk_volatility_60d,60日波动率风险,回撤风险,原始,7,0.02737281739528992
5,risk_volatility_60d,60日波动率风险,回撤风险,原始,8,0.030235739955097034
5,risk_volatility_60d,60日波动率风险,回撤风险,原始,9,0.03282634369209524
5,risk_volatility_60d,60日波动率风险,回撤风险,原始,10,0.040352947952259036
5,risk_volatility_60d,60日波动率风险,回撤风险,中性化,1,0.01836670032696351
5,risk_volatility_60d,60日波动率风险,回撤风险,中性化,2,0.020268764659495488
5,risk_volatility_60d,60日波动率风险,回撤风险,中性化,3,0.021994090529205434
5,risk_volatility_60d,60日波动率风险,回撤风险,中性化,4,0.02311702445874305
5,risk_volatility_60d,60日波动率风险,回撤风险,中性化,5,0.024108851615753865
5,risk_volatility_60d,60日波动率风险,回撤风险,中性化,6,0.025284922366611663
5,risk_volatility_60d,60日波动率风险,回撤风险,中性化,7,0.02639153882011526
5,risk_volatility_60d,60日波动率风险,回撤风险,中性化,8,0.02859836698325406
5,risk_volatility_60d,60日波动率风险,回撤风险,中性化,9,0.03248604969569518
5,risk_volatility_60d,60日波动率风险,回撤风险,中性化,10,0.03932113361952871
5,risk_drawdown_60d,距60日高点回撤风险,回撤风险,原始,1,0.030158487145792546
5,risk_drawdown_60d,距60日高点回撤风险,回撤风险,原始,2,0.02520942519614262
5,risk_drawdown_60d,距60日高点回撤风险,回撤风险,原始,3,0.02503446608990341
5,risk_drawdown_60d,距60日高点回撤风险,回撤风险,原始,4,0.023889351308585233
5,risk_drawdown_60d,距60日高点回撤风险,回撤风险,原始,5,0.023853636336116684
5,risk_drawdown_60d,距60日高点回撤风险,回撤风险,原始,6,0.024195408410369778
5,risk_drawdown_60d,距60日高点回撤风险,回撤风险,原始,7,0.02484068138385934
5,risk_drawdown_60d,距60日高点回撤风险,回撤风险,原始,8,0.02573666541386069
5,risk_drawdown_60d,距60日高点回撤风险,回撤风险,原始,9,0.02710598873104526
5,risk_drawdown_60d,距60日高点回撤风险,回撤风险,原始,10,0.029969751154622665
5,risk_drawdown_60d,距60日高点回撤风险,回撤风险,中性化,1,0.03009394107195577
5,risk_drawdown_60d,距60日高点回撤风险,回撤风险,中性化,2,0.02580689220993451
5,risk_drawdown_60d,距60日高点回撤风险,回撤风险,中性化,3,0.024495392340349587
5,risk_drawdown_60d,距60日高点回撤风险,回撤风险,中性化,4,0.024171277091765236
5,risk_drawdown_60d,距60日高点回撤风险,回撤风险,中性化,5,0.023897923848351887
5,risk_drawdown_60d,距60日高点回撤风险,回撤风险,中性化,6,0.024862758394075587
5,risk_drawdown_60d,距60日高点回撤风险,回撤风险,中性化,7,0.024560962365706714
5,risk_drawdown_60d,距60日高点回撤风险,回撤风险,中性化,8,0.02541750313349314
5,risk_drawdown_60d,距60日高点回撤风险,回撤风险,中性化,9,0.026890172693663908
5,risk_drawdown_60d,距60日高点回撤风险,回撤风险,中性化,10,0.029873458057589907
5,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,原始,1,0.01713927655912893
5,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,原始,2,0.019358135030041333
5,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,原始,3,0.021264874225440645
5,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,原始,4,0.023061944923525722
5,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,原始,5,0.024685144788230553
5,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,原始,6,0.02630428766227711
5,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,原始,7,0.027805804075938766
5,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,原始,8,0.030134798947647135
5,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,原始,9,0.032575112960520035
5,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,原始,10,0.03761580609699579
5,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,中性化,1,0.021067280573470668
5,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,中性化,2,0.021203130401683642
5,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,中性化,3,0.021621874698441863
5,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,中性化,4,0.022881141378837126
5,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,中性化,5,0.023884978724229126
5,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,中性化,6,0.025324572237549338
5,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,中性化,7,0.026800602047938334
5,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,中性化,8,0.028956933015571285
5,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,中性化,9,0.03155465605539189
5,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,中性化,10,0.036685391199378074
5,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,原始,1,0.0179159082513094
5,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,原始,2,0.02072477188278296
5,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,原始,3,0.02242288024345432
5,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,原始,4,0.02349941677394278
5,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,原始,5,0.025071585651506082
5,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,原始,6,0.026267802967923484
5,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,原始,7,0.027886814160142513
5,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,原始,8,0.028864032079341316
5,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,原始,9,0.030500449362606832
5,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,原始,10,0.036602596256029046
5,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,中性化,1,0.021005751826928733
5,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,中性化,2,0.021721806500366796
5,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,中性化,3,0.023258873943014336
5,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,中性化,4,0.02350793777709119
5,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,中性化,5,0.02409049544471419
5,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,中性化,6,0.025722791026456734
5,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,中性化,7,0.026671359965484705
5,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,中性化,8,0.028010860564850495
5,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,中性化,9,0.029774102944609776
5,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,中性化,10,0.036058996019213974
5,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,原始,1,0.01610795208548577
5,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,原始,2,0.019333242361079486
5,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,原始,3,0.020931775931687626
5,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,原始,4,0.023052438988127075
5,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,原始,5,0.024394993468179624
5,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,原始,6,0.0257378139280186
5,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,原始,7,0.02805647244373872
5,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,原始,8,0.02958270036806081
5,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,原始,9,0.03275372196103959
5,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,原始,10,0.03991238144053724
5,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,中性化,1,0.01877116830820886
5,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,中性化,2,0.0201752817327059
5,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,中性化,3,0.02199061587970534
5,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,中性化,4,0.022695501418972943
5,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,中性化,5,0.024687693777191058
5,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,中性化,6,0.02590451919635136
5,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,中性化,7,0.02652069782561419
5,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,中性化,8,0.02796126939083903
5,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,中性化,9,0.031614637368644956
5,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,中性化,10,0.03960048634821489
5,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,原始,1,0.030018044994757756
5,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,原始,2,0.029087375688066113
5,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,原始,3,0.027679835870603804
5,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,原始,4,0.0258641408785062
5,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,原始,5,0.025819717118880644
5,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,原始,6,0.025103179212752808
5,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,原始,7,0.024801331290626696
5,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,原始,8,0.023931652711836282
5,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,原始,9,0.024316531282356352
5,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,原始,10,0.023266789823566614
5,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,中性化,1,0.031926893458873846
5,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,中性化,2,0.028004119675734546
5,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,中性化,3,0.025700676268069673
5,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,中性化,4,0.025550367800187428
5,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,中性化,5,0.025570752645178836
5,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,中性化,6,0.024872405871457497
5,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,中性化,7,0.024566847468709557
5,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,中性化,8,0.024277006590395216
5,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,中性化,9,0.02483938369073327
5,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,中性化,10,0.024624971576733375
5,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,原始,1,0.017737984044071262
5,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,原始,2,0.02039649338051236
5,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,原始,3,0.022346268374293623
5,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,原始,4,0.023881115833176467
5,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,原始,5,0.0251502095861345
5,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,原始,6,0.026262555878364548
5,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,原始,7,0.02730674788449301
5,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,原始,8,0.02922929963420619
5,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,原始,9,0.03065084636877517
5,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,原始,10,0.03583366180244407
5,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,中性化,1,0.020942434213635237
5,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,中性化,2,0.021567873482918266
5,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,中性化,3,0.022898361732954807
5,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,中性化,4,0.023640533072850377
5,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,中性化,5,0.024104100752010988
5,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,中性化,6,0.025723684977240983
5,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,中性化,7,0.02677703646692733
5,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,中性化,8,0.02765929245958996
5,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,中性化,9,0.03016482170453632
5,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,中性化,10,0.03531276943669354
20,trend_5d,5日趋势,收益,原始,1,0.007173533076428045
20,trend_5d,5日趋势,收益,原始,2,0.009938648405928136
20,trend_5d,5日趋势,收益,原始,3,0.011523947905012023
20,trend_5d,5日趋势,收益,原始,4,0.010724004876118683
20,trend_5d,5日趋势,收益,原始,5,0.012251324037726814
20,trend_5d,5日趋势,收益,原始,6,0.007370414576034399
20,trend_5d,5日趋势,收益,原始,7,0.0073302678105199555
20,trend_5d,5日趋势,收益,原始,8,0.00967657673202371
20,trend_5d,5日趋势,收益,原始,9,0.015159177828769858
20,trend_5d,5日趋势,收益,原始,10,0.0065054338160882245
20,trend_5d,5日趋势,收益,中性化,1,0.008351045364884353
20,trend_5d,5日趋势,收益,中性化,2,0.009802668499391713
20,trend_5d,5日趋势,收益,中性化,3,0.014008220569691173
20,trend_5d,5日趋势,收益,中性化,4,0.00852019560843743
20,trend_5d,5日趋势,收益,中性化,5,0.00898787859158169
20,trend_5d,5日趋势,收益,中性化,6,0.011384841189606172
20,trend_5d,5日趋势,收益,中性化,7,0.005685693426937559
20,trend_5d,5日趋势,收益,中性化,8,0.012598587344347297
20,trend_5d,5日趋势,收益,中性化,9,0.008797655027604337
20,trend_5d,5日趋势,收益,中性化,10,0.007708541885741758
20,trend_20d,20日趋势,收益,原始,1,0.016900177569056048
20,trend_20d,20日趋势,收益,原始,2,0.010750063559155035
20,trend_20d,20日趋势,收益,原始,3,0.009792550454731777
20,trend_20d,20日趋势,收益,原始,4,0.009402859382248267
20,trend_20d,20日趋势,收益,原始,5,0.008629888508194294
20,trend_20d,20日趋势,收益,原始,6,0.009373957796842353
20,trend_20d,20日趋势,收益,原始,7,0.007244049313771537
